@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'said_VBD does_VBZ not_RB happen_VB often_RB so_RB does_VBZ not_RB bother_VB','',neutral
'there_EX is_VBZ usually_RB good_JJ and_CC is_VBZ','',neutral
'was_VBD of_IN funny_JJ','',positive
'not_RB as_RB if_IN has_VBZ never_RB gotten_VBN before_IN','',neutral
',_,','',neutral
'were_VBD intentionally_RB walking_VBG load_VB up_RP','',neutral
'screamed_VBD for_IN throw_VB and_CC did_VBD','',neutral
'landed_VBD by_IN and_CC picked_VBD up_RP with_IN bare_JJ','',neutral
'says_VBZ still_RB remembers_VBZ play_VB','',neutral
'told_VBD that_IN remembers_VBZ mostly_RB because_IN was_VBD being_VBG played_VBN in_IN and_CC very_RB rarely_RB play_VB when_WRB raining_VBG','',neutral
'then_IN saw_VBD lying_VBG on_IN and_CC screamed_VBD for_IN touch_VB','',neutral
'remember_VBP walking_VBG off_RP disgusted_VBN with_IN','',negative
'completely_RB mobbed_VBN and_CC were_VBD bounding_VBG around_IN as_IN if_IN were_VBD of_IN','',neutral
'good_JJ faithful_JJ','',neutral
'and_CC just_RB went_VBD out_RP go_VB for_IN','',neutral
'liked_VBD ,_, am_VBP really_RB happy_JJ be_VB able_JJ ride_VB again_RB','',positive
'was_VBD at_IN was_VBD check_VB see_VB if_IN had_VBD deposited_VBN into_IN yet_RB','',neutral
'was_VBD ,_, precisely_RB more_RBR than_IN had_VBD','',neutral
'','',positive
'was_VBD pretty_RB bummed_VBN out_RP ,_, because_IN meant_VBD put_VBP on_IN ,_, hate_VBP when_WRB do_VBP ,_, what\'s_WP bloody_JJ','',negative
'especially_RB when_WRB bloody_JJ','',negative
'would_MD not_RB bother_VB much_RB ,_, except_IN last_JJ deposited_VBD had_VBD on_IN','',neutral
'so_RB ,_, here_RB am_VBP with_IN right_RB there_RB that_IN can_MD not_RB get_VB of_IN ,_, and_CC really_RB want_VBP spend_VB at_IN on_IN','',neutral
'get_VBP does_VBZ not_RB want_VB go_VB weird_JJ on_IN','',neutral
'pretty_RB old_JJ ,_, but_CC not_RB rude_JJ about_IN','',neutral
'not_RB ignorant_JJ ,_, just_RB old_JJ which_WDT is_VBZ pretty_RB damn_RB rare_JJ','',negative
'earlier_RBR ,_, put_VBP on_IN -_: ,_, and_CC asked_VBD if_IN ever_RB listened_VBD radio_VB anymore_RB','',neutral
'pride_VBP on_IN listening_VBG wide_JJ of_IN','',positive
'swelled_VBD with_IN','',positive
'was_VBD sad_JJ ,_, but_CC helped_VBD move_VBP','',negative
'despite_IN large_JJ of_IN took_VBD ,_, barely_RB notice_VB in_IN','',neutral
've_VBP already_RB told_VBD moving_VBG on_IN of_IN 26th_JJ ,_, and_CC just_RB need_VBP get_VB of_IN so_IN can_MD make_VB formal_JJ','',neutral
'could_MD probably_RB find_VB swing_VB ,_, but_CC would_MD be_VB little_JJ cramped_JJ','',neutral
'love_VBP *_UH sniffs_UH','',positive
'also_RB tried_VBD do_VB ,_, was_VBD first_JJ can_MD set_VB','',neutral
'can_MD go_VB ,_, also_RB did_VBD same_JJ ,_, has_VBZ off_RP so_IN can_MD go_VB','',neutral
'funny_JJ ,_, think_VBP ,_, that_IN love_VBP so_RB much_RB that_IN re_VBP willing_VBG schedule_VB schooling_VBG around_IN','',positive
woohoo_UH,'',positive
'was_VBD of_IN confused_VBD','',neutral
'need_VBP make_VB few_JJ calls_VBZ ,_, but_CC in_IN and_CC has_VBZ only_JJ that_IN works_VBZ right_RB now_RB','',neutral
'same_JJ ,_, have_VBP written_VBD down_RP on_IN of_IN so_IN do_VBP not_RB forget_VB when_WRB comes_VBZ','',neutral
'and_CC since_IN put_VBD that_IN was_VBD living_VBG with_IN ,_, and_CC only_RB makes_VBZ ,_, can_MD almost_RB guarantee_VBP that_IN will_MD get_VB accepted_VBN for_IN ,_, and_CC said_VBD will_MD pay_VB for_IN','',neutral
'which_WDT is_VBZ crazy_JJ good_JJ ,_, especially_RB if_IN living_VBG with_IN ,_, who_WP only_RB asks_VBZ for_IN ,_, ,_, and_CC','',positive
'well_UH ,_, could_MD splurge_VB','',positive
'do_VBP have_VB pay_VB like_IN for_IN','',neutral
'and_CC say_VBP for_IN ,_, only_RB owe_VBP','',neutral
',_, thinking_VBG looking_VBG pretty_RB good_JJ','',positive
'so_RB ,_, am_VBP busy_JJ','',neutral
'get_VBP be_VB ,_, and_CC get_VBP more_JJ and_CC','',neutral
'try_VB tell_VB that_IN not_RB impressive_JJ see_VB on_IN','',neutral
'need_VBP have_VB ready_JJ so_IN can_MD be_VB looking_VBG for_IN in_IN after_IN','',neutral
'finally_RB feel_VBP little_JJ more_RBR independent_JJ','',neutral
'here\'s_RB of_IN need_VBP do_VB','',neutral
'just_RB need_VBP get_VB ,_, then_IN think_VBP mail_VBP when_WRB decide_VBP or_CC','',neutral
'after_IN ,_, then_RB make_VB calls_VBZ mohawk_VB ask_VB about_IN ,_, and_CC','',neutral
'talk_VB concerning_IN from_IN','',neutral
'just_RB opened_VBD up_RP ,_, so_RB not_RB like_IN late_JJ ,_, ve_VBP been_VBN open_JJ for_IN whole_JJ ,_, and_CC can_MD register_VB until_IN mid_JJ ,_, so_IN ve_VBP got_VBD ,_, however_RB ,_, do_VBP not_RB want_VBP wait_VB ,_, why_WRB went_VBD on_IN do_VB asap_RB','',neutral
'so_RB ,_, gonna_VBG make_VB little_JJ sad_JJ','',negative
'not_RB mention_VB','',neutral
'know_VBP ,_, do_VBP ,_, be_VB independent_JJ','',neutral
'anyway_RB ,_, smart_JJ of_IN says_VBZ go_VB ,_, make_VB ,_, get_VB stronger_JJR ,_, get_VB ready_JJ and_CC train_VBG be_VB stronger_JJR like_IN did_VBD on_IN','',neutral
'mean_VBP ,_, told_VBD on_IN ,_, or_CC somewhere_RB around_IN there_RB ,_, come_VB help_VB out_RP ,_, and_CC was_VBD not_RB backing_VBG out_RP','',neutral
'miss_VBP and_CC re_VBP smartest_JJS ,_, most_JJS responsible_JJ ve_VBP ever_RB been_VBN of_IN','',negative
'however_RB ,_, playful_JJ ,_, of_IN tells_VBZ fuck_VB and_CC go_VB watch_VB with_IN','',negative
'in_IN ,_, sent_VBD ,_, and_CC still_RB has_VBZ not_RB responded_VBN ,_, so_IN do_VBP not_RB know_VB when_WRB will_MD be_VB here_RB','',neutral
'','',neutral
'like_IN know_VBP named_VBN ,_, and_CC','',neutral
'just_RB as_IN ,_, here\'s_RB wrote_VBD','',neutral
'defensible_JJ ,_, however_RB unproven_JJ','',neutral
'like_IN ,_, not_RB because_IN disagree_VBP with_IN ,_, but_CC because_IN when_WRB disagree_VBP with_IN ,_, ,_, and_CC know_VBP how_WRB need_VBP have_VB big_JJ and_CC can_MD not_RB lose_VB ,_, always_RB fall_VB into_IN ,_, or_CC as_IN known_VBD ,_,','',negative
'try_VBP stay_VB out_IN of_IN ,_, as_IN can_MD not_RB stand_VB being_VBG lowered_VBN ,_, but_CC sometimes_RB just_RB want_VBP do_VB what_WP and_CC did_VBD','',neutral
'go_VB and_CC smash_VB in_IN because_IN like_VBP aggravate_VB','',negative
'when_WRB go_VBP on_IN about_IN ,_, like_VBP discussing_VBG like_IN was_VBD better_JJR ,_, or_CC','',neutral
'personally_RB enjoyed_VB more_RBR ,_, but_CC thought_VBD was_VBD far_RB more_RBR artistically_RB done_VBN with_IN fantastic_JJ','',positive
'whereas_WRB go_VBP on_IN there_RB ,_, on_IN there_RB are_VBP constantly_RB saying_VBG sucked_VBN ,_, and_CC is_VBZ allowed_VBN like_VB because_IN sucked_VBD and_CC was_VBD horrible_JJ','',negative
'or_CC have_VBP trying_VBG tell_VB that_IN was_VBD horrible_JJ','',negative
'disgusting_JJ that_IN have_VBP feel_VB relieved_VBN when_WRB find_VBP that_WDT has_VBZ calmly_RB discussing_VBG of_IN','',negative
'well_UH ,_, gonna_VBG go_VB on_IN and_CC try_VB ignore_VB','',neutral
'so_RB confuzed_JJ','',neutral
'dont_VBP like_VB quite_RB frankly_RB dislike_VBP very_RB much_RB ,_, dont_VB ask_VB why_WRB cause_IN couldnt_MD tell_VB','',negative
'know_VBP is_VBZ suck_VBP and_CC not_RB looking_VBG for_IN here_RB','',negative
'only_RB writing_VBG down_IN because_IN when_WRB see_VBP in_IN writing_VBG sometime_RB understand_VBP bette_JJ','',neutral
'hate_VBP bette_JJ','',negative
'why_WRB cant_MD just_RB be_VB happy_JJ with_IN good_JJ enough_RB','',positive
'could_MD always_RB be_VB better_JJR so_RB never_RB be_VB happy_JJ','',negative
'','',negative
'but_CC wat_WRB does_VBZ \"_\'\' in_IN and_CC will_MD give_VB of_IN \"_\'\' ,_, mean_VB','',negative
'suck_VBP ,_, completely_RB and_CC thouroughly_RB','',negative
'feel_VBP like_IN constantly_RB need_VBP','',neutral
'ahhhhhhhhhhhhhhhhhhh_UH why_WRB do_VBP hate_VBP','',negative
'just_RB wanna_VBP have_VB fun_JJ and_CC be_VB happy_JJ and_CC simple_JJ like_IN','',positive
'just_RB giggle_VB giggle_VB thats_WDT do_VBP and_CC need_VBP is_VBZ and_CC laugh_VB with_IN','',positive
'want_VBP be_VB','',neutral
'make_VBP sick_JJ ,_, ought_VBD be_VB horrifically_RB detained_VBN ,_, believe_VBP was_VBD first_JJ in_IN have_VBP had_VBN resort_VB extreme_JJ','',negative
'do_VBP not_RB listen_VB or_CC what_WP','',negative
'perhaps_RB am_VBP just_RB being_VBG petty_JJ ,_, but_CC did_VBD really_RB annoy_VB absolutely_RB outrages_VBZ as_IN how_WRB evil_JJ ,_, and_CC canniving_VBG are_VBP','',negative
'imagine_VBP ,_, transporting_VBG ,_, out_IN of_IN ,_, and_CC triggering_VBG with_IN simplistic_JJ of_IN disposable_JJ','',negative
'just_RB can_MD not_RB believe_VB','',positive
',_, has_VBZ ,_, evidently_RB officially_RB gone_VBN if_IN so-called_JJ \"_\'\' \"_\'\' is_VBZ in_IN ,_, whilst_CC could_MD have_VB been_VBN dealing_VBG with_IN innocent_JJ lost_VBD ,_, on_IN different_JJ','',negative
'so_RB ,_, am_VBP thankful_JJ still_RB be_VB alive_JJ','',positive
'for_IN now_RB ve_VBP been_VBN doing_VBG and_CC at_IN of_IN get_VBP talking_VBG too_RB about_IN not_RB doing_VBG of_IN at_IN ,_, and_CC ve_VBP just_RB discovered_VBN why_WRB','',neutral
',_, while_IN trying_VBG demonstrate_VB how_WRB effectlivley_JJ could_MD beat_VB up_RP if_IN ever_RB had_VBD complete_JJ of_IN and_CC decided_VBD attack_VB slipped_VBD on_IN trying_VBG demonstrate_VB backwards_RB and_CC hit_VB with_IN what_WP assured_VBN was_VBD sickening_JJ','',negative
'so_RB now_RB have_VBP in_IN of_IN','',neutral
'which_WDT ,_, just_RB so_RB know_VBP ,_, really_RB fucking_RB hurts_VBZ','',negative
'in_IN ,_, bought_VBD of_IN stupid_JJ','',negative
'now_RB on_IN political_JJ ,_, so_RB if_IN find_VBP distasteful_JJ ,_, feel_VB free_JJ exit_VB now_RB','',negative
'on_IN more_RBR serious_JJ ,_, just_RB open_JJ up_RP or_CC and_CC will_MD find_VB that_IN *_\'\' should_MD *_VB ,_, and_CC which_WDT definitely_RB are_VBP bothering_VBG here_RB is_VBZ just_RB from_IN','',negative
'\"_\'\' -_: while_IN suspects_VBZ were_VBD hatching_VBG ,_, was_VBD quietly_RB seeking_VBG divert_VB that_IN was_VBD supposed_VBN be_VB spent_VBN developing_VBG new_JJ','',negative
'have_VBP spent_VBN of_IN and_CC countless_JJ human_JJ on_IN whole_JJ','',neutral
'does_VBZ not_RB even_RB begin_VB address_VB of_IN civil_JJ and_CC of_IN or_CC most_JJS of_IN just_RB seems_VBZ be_VB blissfully_RB unaware_JJ of_IN','',negative
'can_MD and_CC will_MD find_VB what_WP take_VBP try_VB and_CC get_VB','',neutral
'perhaps_RB being_VBG alarmist_JJ ,_, but_CC of_IN and_CC personal_JJ in_IN of_IN \"_\'\' \"_\'\' scares_VBZ am_VBP fine_JJ with_IN heightened_JJ at_IN','',negative
'in_IN ,_, last_JJ asked_VBD if_IN am_VBP \"_\'\' scared_VBN \"_\'\' of_IN flying_VBG and_CC going_VBG on_IN','',negative
'pervasive_JJ of_IN \"_\'\' is_VBZ watching_VBG \"_\'\' say_VBP \"_\'\' only_RB have_VB put_VB up_RP with_IN for_IN more_RBR \"_\'\' while_IN say_VBP ,_, \"_\'\' get_VB in_IN','',neutral
'such_JJ being_VBG slight_JJ civil_JJ of_IN riding_VBG on_IN','',negative
'often_RB only_RB concerned_VBN in_IN in_IN busy_JJ or_CC','',neutral
'sadly_RB ,_, due_JJ current_JJ legal_JJ ,_, forcefully_RB conveying_VBG and_CC concerned_VBD with_IN sitting_VBG in_IN such_JJ are_VBP verboten_VBN','',negative
'knowing_VBG and_CC speaking_VBG out_RP ,_, with_IN up_RP on_IN can_MD usually_RB last_JJ of_IN','',negative
'works_VBZ in_IN','',neutral
'for_IN who_WP feel_VBP powerless_JJ and_CC fearful_JJ of_IN ,_, yet_CC want_VBP take_VB ,_, there_EX is_VBZ always_RB more_RBR grating_VBG than_IN knowing_VBG either_RB cannot_MD read_VB or_CC for_IN','',negative
'away_RP from_IN and_CC made_VBD be_VB of_IN of_IN','',neutral
'as_IN ,_, after_IN ,_, has_VBZ been_VBN developed_VBN shift_VB blame_VB and_CC','',negative
'thank_VB over_IN','',positive
'really_RB hate_VBP am_VBP','',negative
'was_VBD not_RB even_RB discussed_VBD','',neutral
'fuck_UH can_MD not_RB wait_VB live_VB alone_RB','',negative
'if_IN ever_RB live_VB with_IN ,_, better_JJR be_VB clean_VBN','',negative
'come_VBP after_IN and_CC is_VBZ fucking_RB disgusting_JJ','',negative
what_WP,'',negative
'cleaning_VBG out_RP and_CC saved_VBN and_CC too_RB','',neutral
hahah_UH,'',positive
'and_CC random_JJ and_CC','',neutral
'gotta_VBP love_VB','',positive
'did_VBD not_RB even_RB get_VB when_WRB saw_VBD on_IN','',neutral
'used_VBD be_VB so_RB sad_JJ about_IN','',negative
'still_RB have_VB and_CC ,_,','',neutral
'of_IN last_JJ','',neutral
'most_JJS say_VBP first_JJ ,_, but_CC totally_RB is_VBZ not_RB','',neutral
'euphoric_JJ almost_RB','',positive
wowo_UH,'',positive
'deep_JJ like_IN kiddy_JJ','',neutral
good_JJ,'',positive
're_VBP down_IN final_JJ of_IN','',neutral
'hate_VBP when_WRB certain_JJ always_RB seem_VBP be_VB better_JJR at_IN in_IN do_VBP','',negative
'maybe_RB if_IN just_RB tried_VBD hard_JJ enough_RB ,_, without_IN putting_VBG down_RP','',neutral
'guess_VBP not_RB going_VBG continue_VB with_IN more_RBR','',neutral
'still_RB pretty_RB freaked_VBN out_RP by_IN next_JJ','',negative
'seems_VBZ dead_JJ and_CC most_JJS probably_RB will_MD not_RB be_VB able_JJ keep_VB up_RP with_IN else_RB sure_JJ is_VBZ going_VBG be_VB thrown_VBN at_IN if_IN could_MD be_VB weirded_VBN out_RP','',neutral
'wish_VBP would_MD end_VB','',neutral
'dislike_VBP negative_JJ ,_, non-beneficial_JJ change_VB in_IN and_CC','',negative
'do_VBP not_RB like_IN','',negative
'where_WRB has_VBZ in_IN gone_VBN','',neutral
'were_VBD beautiful_JJ','',positive
'only_JJ enjoy_VB ,_, is_VBZ live_VB','',positive
'then_RB ,_, are_VBP gone_VBN','',neutral
'miss_VBP and_CC is_VBZ','',negative
'last_JJ watched_VBD so_RB close_JJ up_RP was_VBD back_RB when_WRB was_VBD still_RB young_JJ','',neutral
'why_WRB is_VBZ so_RB much_RB more_RBR complex_JJ now_RB','',neutral
'where_WRB should_MD go_VBP on_IN from_IN here_RB','',neutral
'sms-ed_VBD ,_, in_IN','',neutral
'gave_VBD in_IN','',negative
'replied_VBD ,_, asking_VBG give_VB ,_, which_WDT did_VBD','',neutral
'told_VBD about_IN and_CC for_IN upcoming_JJ','',neutral
'just_RB wanted_VBD can_MD confide_VB about_IN faced_VBD at_IN and_CC in_IN','',negative
'about_IN basic_JJ needs_VBZ being_VBG met_VBD and_CC wanting_VBG find_VB other_JJ in_IN','',neutral
'have_VBP yet_RB establish_VB for_IN','',neutral
'yet_RB ,_, do_VBP not_RB know_VB means_VBZ achieve_VB','',neutral
'feel_VBP so_RB lost_VBD','',negative
',_,','',neutral
'hurts_VBZ soooooo_RB much_RB','',negative
'hate_VBP going_VBG ,_, well_RB hate_VBP is_VBZ strong_JJ','',negative
'dislike_VBP going_VBG','',negative
'bad_JJ new_JJ','',negative
got_VBD,'',neutral
'have_VBP go_VB back_RB shrug_VBP at_IN','',neutral
'have_VBP have_VB healthy_JJ','',neutral
'\"_\'\' playing_VBG and_CC are_VBP alike_RB ,_, have_VBP say_VB without_IN really_RB say_VB and_CC make_VB sure_JJ get_VB want_VBP see_VB','',neutral
'and_CC for_IN dislike_VBP doing_VBG politic_JJ cause_IN manipulating_VBG ,_, ,_, are_VBP what_WP does_VBZ','',negative
'are_VBP moving_VBG ,_, ,_, on_IN','',neutral
'is_VBZ from_IN ,_, where_WRB works_VBZ ,_, but_CC still_RB from_IN ,_, where_WRB go_VBP','',neutral
'win_VB win_VB','',positive
'will_MD remain_VB in_IN ,_, so_IN thought_VBD be_VB coming_VBG back_RB here_RB occasionally_RB ,_, but_CC and_CC have_VBP had_VBD several_JJ vicious_JJ ,_, scarring_VBG','',negative
'spend_VBP joyfully_RB packing_VBG','',positive
'like_IN presents_VBZ in_IN','',positive
'probably_RB do_VBP','',neutral
've_VBP considered_VBN not_RB coming_VBG for_IN see_VB because_IN dislike_VBP so_RB much_RB','',negative
'no_UH ,_, last_JJ is_VBZ not_RB true_JJ','',neutral
'next_JJ and_CC bumped_VBD with_IN','',neutral
'\"_\'\' are_VBP not_RB of_IN \"_\'\' am_VBP','',neutral
'\"_\'\' really_RB','',positive
'\"_\'\' look_VBP like_IN ,_, guess_VBP','',neutral
hahaha_UH,'',positive
'sitting_VBG next_JJ started_VBD small-talk_JJ','',neutral
'attractive_JJ and_CC high_JJ','',neutral
'totally_RB dangerous_JJ','',negative
'disengaged_VBD after_IN second_JJ','',neutral
'just_RB because_IN ,_, know_VBP ,_, too_RB cheesy_JJ live_VB','',negative
'also_RB ,_, came_VBD last_JJ','',neutral
'not_RB sure_JJ why_WRB did_VBD ,_, or_CC why_WRB allowed_VBD happen_VB ,_, or_CC whatever_UH','',neutral
'maybe_RB wanted_VBD fuck_VB with_IN ,_, which_WDT usually_RB happens_VBZ anytime_RB feel_VBP relatively_RB okay_JJ','',negative
'maybe_RB was_VBD nostalgic_JJ','',negative
'need_VBP go_VB like_IN whoa_UH','',neutral
'tell_VB here_RB so_RB will_MD just_RB give_VB general_JJ of_IN','',neutral
',_, ,_, amazing_JJ irish_JJ named_VBD ,_, and_CC in_IN and_CC can_MD only_RB lead_VB once_RB in_IN','',positive
',_, ,_, ,_, ,_, ,_, ,_, ,_, ,_, will_MD ,_, ,_, ,_, ,_, ,_, ,_, ,_, ,_, ,_, of_IN haha_UH ,_, ,_, love_VBP','',positive
'made_VBD amazing_JJ and_CC do_VBP not_RB know_VB what_WP gonna_VBG do_VB without_IN','',positive
'so_UH came_VBD back_RB right_RB in_IN ,_, right_RB before_IN was_VBD put_VB on_IN severe_JJ high_JJ','',neutral
'really_RB lucky_JJ about_IN','',positive
'actually_RB pretty_RB good_JJ at_IN driving_VBG normal_JJ ,_, so_RB excited_JJ','',positive
'got_VBD great_JJ presents_VBZ and_CC had_VBD awesome_JJ 16th_JJ','',positive
'not_RB like_IN much_RB has_VBZ happened_VBN since_IN last_JJ','',neutral
'there_EX is_VBZ always_RB so_RB much_JJ have_VBP do_VB that_IN before_IN know_VBP is_VBZ gone_VBN','',neutral
'here_RB even_RB at_IN are_VBP so_RB different_JJ than_IN expected_VBD','',positive
'loving_VBG at_IN','',positive
'feel_VBP more_RBR at_IN now_RB that_IN kind_JJ of_IN know_VBP what_WP want_VBP do_VB with_IN ,_, but_CC more_RBR scared_JJ because_IN feel_VBP like_IN is_VBZ ahead_RB of_IN have_VBP admit_VB though_RB has_VBZ freaked_VBD out_RP about_IN','',negative
'always_RB keeps_VBZ thinking_VBG about_IN','',neutral
'scared_JJ death_VB about_IN getting_VBG after_IN','',negative
'can_MD not_RB wait_VB ,_, but_CC nervous_JJ as_IN now_RB','',negative
'what_WP if_IN goes_VBZ as_IN planned_VBD and_CC can_MD not_RB get_VB and_CC stuck_VBP doing_VBG that_IN hate_VBP','',negative
'of_IN who_WP is_VBZ also_RB in_IN was_VBD in_IN','',neutral
'was_VBD saying_VBG how_WRB had_VBD same_JJ and_CC that_IN from_IN huh_UH','',positive
'weirdest_JJS is_VBZ is_VBZ who_WP went_VBD with_IN since_IN high_JJ','',positive
'is_VBZ if_IN ever_RB comes_VBZ','',neutral
'excited_JJ go_VB always_RB like_IN go_VB different_JJ and_CC plus_IN will_MD be_VB nice_JJ go_VB out_RP and_CC do_VB fun_JJ','',positive
'was_VBD definitely_RB shocking_JJ ,_, but_CC atleast_VBP can_MD say_VB have_VBP ridden_VBN in_IN before_IN','',positive
'am_VBP still_RB having_VBG walking_VBG straight_JJ and_CC am_VBP slurring_VBG so_RB excuse_VB ,_, but_CC are_VBP getting_VBG better_JJR','',neutral
'was_VBD there_RB for_IN whole_JJ while_IN was_VBD scared_VBN ,_, losing_VBG ,_, and_CC fearing_VBG for_IN ,_, and_CC will_MD always_RB remember_VB','',negative
'was_VBD go_VB sleep_VB and_CC never_RB wake_VB up_RP ,_, but_CC after_IN taking_VBG of_IN dreadful_JJ cold_JJ that_IN put_VB on_IN in_IN first_JJ ,_, was_VBD becomming_VBG too_RB real_JJ too_RB fast_JJ','',negative
'have_VBP ever_RB wanted_VBN be_VB with_IN that_IN is_VBZ of_IN other_JJ but_CC are_VBP afraid_JJ ask_VB','',negative
'afraid_JJ that_IN would_MD ruin_VB with_IN as_IN well_RB as_IN with_IN','',negative
'afraid_JJ that_IN will_MD be_VB hurt_VBN yet_RB again_RB','',negative
'hurt_VBP if_IN say\'s_VBZ','',negative
'hurt_VBP if_IN say\'s_VBZ yes_UH and_CC down_RP up_RP','',negative
'hurt_VBP by_IN of_IN yet_RB again_RB','',negative
'hurt_VBP by_IN of_IN dating_VBG','',negative
'hurt_VBP so_RB bad_JJ stay_VBP in_IN that_IN is_VBZ only_RB in_IN','',negative
'hurt_VBP so_RB bad_JJ stay_VBP in_IN','',negative
'never_RB wanting_VBG go_VB out_RP with_IN again_RB','',neutral
'last_JJ turned_VBD out_RP amazing_JJ towards_IN','',positive
'had_VBD really_RB nice_JJ with_IN ,_, amazing_JJ with_IN ,_, and_CC then_RB with_IN','',positive
'was_VBD definitely_RB good_JJ of_IN ,_, although_IN did_VBD stay_VB up_RP until_IN ,_, and_CC payed_VBD for_IN in_IN','',positive
'but_CC of_IN hit_VBP that_IN have_VBP due_JJ','',positive
'have_VBP so_RB much_RB long-term_JJ that_IN not_RB sure_JJ if_IN will_MD get_VB finished_VBD with_IN ,_, ,_, and_CC','',neutral
'starting_VBG on_IN illegal_JJ which_WDT may_MD say_VB is_VBZ turning_VBG out_RP fantastic_JJ with_IN first_JJ have_VBP ,_, and_CC finished_VBD of_IN ,_, and_CC plan_VBP on_IN outlining_VBG once_RB start_VBP watching_VBG','',positive
'plus_RB ,_, is_VBZ being_VBG forced_VBN on_IN with_IN','',neutral
'and_CC and_CC and_CC are_VBP getting_VBG mad_JJ because_IN do_VBP not_RB have_VB in_IN hang_VB out_RP with_IN for_IN few_JJ','',negative
'love_VBP ,_, love_VB live_RB ,_, only_RB makes_VBZ','',positive
'instead_RB of_IN ,_, get_VBP of_IN rambling_VBG on_IN about_IN who_WP just_RB died_VBD','',neutral
'sorry_JJ died_VBD ,_, but_CC mislead_VB like_IN is_VBZ inexcusable_JJ','',negative
definitely_RB,'',neutral
'turned_VBD because_IN said_VBD was_VBD on_IN','',neutral
'love_VBP ,_, love_VB live_RB ,_, only_RB makes_VBZ','',positive
'sorry_JJ died_VBD ,_, but_CC mislead_VB like_IN is_VBZ inexcusable_JJ','',negative
'jacked_VBD up_RP','',neutral
'do_VB not_RB be_VB afraid_JJ weigh_VB in_IN on_IN','',neutral
'even_RB though_IN wasnt_VBD in_IN ,_, a.k.a_UH :_: was_VBD in_IN ,_, was_VBD really_RB good_JJ','',positive
'was_VBD of_IN was_VBD told_VBN watch_VB','',neutral
'just_RB plainly_RB said_VBD','',neutral
'stopped_VBD talking_VBG about_IN ,_, started_VBD mumbling_VBG about_IN and_CC what_WP has_VBZ start_VB','',neutral
'not_RB on_IN however_RB','',neutral
'never_RB took_VBD out_RP','',neutral
'what_WP was_VBD worried_VBN about_IN ,_, trying_VBG steal_VB off_RP ,_, isnt_VBD going_VBG happen_VB','',negative
'\"_\'\' eat_VB \"_\'\'','',neutral
and_CC,'',neutral
'makes_VBZ nervous_JJ and_CC tense_JJ','',negative
'and_CC says_VBZ ,_, how_WRB sweet_JJ is_VBZ is_VBZ nasty_JJ and_CC mean_VB spirited_VBN','',negative
'and_CC with_IN explaining_JJ wont_MD show_VB how_WRB what_WP just_RB said_VBD stung_VBG','',negative
'get_VBP stuck_JJ ,_, cant_MD think_VB of_IN and_CC lose_VB of_IN thought_VBD','',neutral
'thus_RB getting_VBG more_RBR pissed_JJ and_CC less_JJR willing_VBG finish_VB what_WP was_VBD just_RB trying_VBG say_VB','',negative
'and_CC end_VBP up_RP doing_VBG what_WP says_VBZ because_IN cant_MD get_VB over_IN stumbled_VBD in_IN prior_RB','',neutral
'cant_MD wait_VB visit_VB again_RB ,_, though_RB right_RB now_RB dont_VBP think_VB be_VB able_JJ go_VB back_RB until_IN have_VBP payed_VBN','',neutral
'which_WDT sucks_VBZ ,_, but_CC might_MD mean_VB','',negative
'but_CC if_IN takes_VBZ for_IN get_VB and_CC first_JJ of_IN is_VBZ counted_VBN into_IN next_JJ','',neutral
'might_MD have_VB borrow_VB from_IN ,_, since_IN payed_VBD off_RP ,_, but_CC then_IN know_VBP dont_VBP have_VB of_IN left_VBD and_CC','',neutral
'afraid_JJ of_IN what_WP will_MD happen_VB if_IN gets_VBZ out_RP','',negative
'worried_VBN about_IN','',negative
'but_CC more_RBR worried_VBN about_IN losing_VBG love_VBP ,_, even_RB though_IN cant_MD have_VB right_RB now_RB','',negative
'know_VBP is_VBZ cheesy_JJ and_CC maybe_RB pointless_JJ but_CC am_VBP going_VBG say_VB anyway_RB','',neutral
'okay_UH shut_VB up_RP','',negative
'okay_UH y_WRB alls_UH','',neutral
'went_VBD was_VBD and_CC instead_RB got_VBD','',neutral
'was_VBD not_RB too_RB bad_JJ','',neutral
'can_MD handle_VB dull_JJ aches_VBZ ,_, sharp_JJ freak_VB out_RP','',negative
'then_IN fucked_VBD around_IN with_IN ,_, which_WDT never_RB hurt_VBP except_IN for_IN ,_, but_CC was_VBD on_IN ,_, because_IN felt_VBD like_IN was_VBD about_IN hurt_VB ,_, like_IN might_MD hit_VB','',negative
annnndddd_CC,'',neutral
'so_IN was_VBD doing_VBG ,_, and_CC accidently_RB hit_VBP across_IN isolating_VBG which_WDT made_VBD very_RB loud_JJ in_IN ,_, so_IN flinched_VBD ,_, and_CC was_VBD like_IN \"_\'\' not_RB big_JJ ,_, show_VB be_VB afraid_JJ of_IN \"_\'\' so_IN did_VBD again_RB and_CC really_RB freaked_VBD out_RP ,_, really_RB flinched_VBD and_CC even_RB cried_VBN out_RP and_CC then_IN starting_VBG crying_VBG','',negative
and_CC,'',neutral
'filling_VBG ,_, which_WDT sucks_VBZ','',negative
'as_IN unexpectedly_RB and_CC elusively_RB as_IN appear_VBP ,_, so_UH do_VB stop_VBP disapear_VB','',positive
'enjoying_VBG while_IN lasts_VBZ','',positive
