@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'lat_NNP night_NN ,_, while_IN trying_VBG to_TO demonstrate_VB to_TO tequila_NNP boy_NNP how_WRB effectlivley_JJ i_PRP could_MD beat_VB him_PRP up_RP if_IN he_PRP ever_RB had_VBD a_DT complete_JJ change_NN of_IN personality_NN and_CC decided_VBD to_TO attack_VB me_PRP i_PRP slipped_VBD on_IN the_DT carpet_NN trying_VBG to_TO demonstrate_VB a_DT roundhouse_NN kick_NN fell_NN backwards_RB and_CC hit_VB the_DT wall_NN with_IN what_WP i\'m_PRP assured_VBN was_VBD a_DT sickening_JJ crack_NN','',negative
'so_RB now_RB i_PRP have_VBP five_CD staples_NNS in_IN the_DT back_NN of_IN my_PRP$ head_NN','',neutral
'which_WDT ,_, just_RB so_RB you_PRP know_VBP ,_, really_RB fucking_RB hurts_VBZ','',negative
'in_IN fact_NN ,_, i_PRP bought_VBD toilet_NN paper_NN of_IN george_NNP bush_NNP stupid_JJ quotes_NNS','',negative
'now_RB i\'m_PRP on_IN my_PRP$ political_JJ soapbox_NN ,_, so_RB if_IN you_PRP find_VBP opposition_NN to_TO the_DT republican_NNP regime_NN distasteful_JJ ,_, feel_VB free_JJ to_TO exit_VB now_RB','',negative
'on_IN a_DT more_RBR serious_JJ note_NN ,_, just_RB open_JJ up_RP any_DT paper_NN or_CC online_NN news_NN provider_NN and_CC you_PRP will_MD find_VB things_NNS that_IN *_\'\' should_MD *_VB alarm_NN you_PRP ,_, and_CC which_WDT definitely_RB are_VBP bothering_VBG me_PRP !_. here_RB is_VBZ just_RB an_DT example_NN from_IN yahoo_NNP news_NNP','',negative
'\"_\'\' washington_NNP -_: while_IN the_DT british_NNP terror_NN suspects_VBZ were_VBD hatching_VBG their_PRP$ plot_NN ,_, the_DT bush_NNP administration_NN was_VBD quietly_RB seeking_VBG permission_NN to_TO divert_VB $6_CD million_NN that_IN was_VBD supposed_VBN to_TO be_VB spent_VBN this_DT year_NN developing_VBG new_JJ homeland_NN explosives_NN detection_NN technology_NN ._.','',negative
'we_PRP have_VBP spent_VBN billions_NNS of_IN dollars_NNS and_CC countless_JJ human_JJ capital_NN expenditure_NN on_IN the_DT whole_JJ homeland_NN security_NN division_NN','',neutral
'that_DT does_VBZ not_RB even_RB begin_VB to_TO address_VB the_DT loss_NN of_IN our_PRP$ civil_JJ liberties_NNS and_CC the_DT insidious_NNP spread_NN of_IN a_DT gestapo_NN or_CC kgb-like_NNP mentality_NN that_DT most_JJS of_IN america_NNP just_RB seems_VBZ to_TO be_VB blissfully_RB unaware_JJ of_IN','',negative
'the_DT government_NN can_MD and_CC will_MD find_VB you_PRP no_DT matter_NN what_WP steps_NNS you_PRP take_VBP to_TO try_VB and_CC get_VB some_DT privacy_NN','',neutral
'perhaps_RB i\'m_PRP being_VBG an_DT alarmist_JJ ,_, but_CC the_DT loss_NN of_IN privacy_NN and_CC personal_JJ freedom_NN in_IN the_DT name_NN of_IN \"_\'\' security_NN \"_\'\' scares_VBZ me_PRP ._. i_PRP am_VBP fine_JJ with_IN heightened_JJ security_NN at_IN airports_NNS','',negative
'in_IN fact_NN ,_, last_JJ night_NN my_PRP$ mom_NN asked_VBD me_PRP if_IN i_PRP am_VBP \"_\'\' scared_VBN \"_\'\' of_IN flying_VBG and_CC going_VBG on_IN our_PRP$ trip_NN','',negative
'it\'s_PRP the_DT pervasive_JJ spread_NN of_IN \"_\'\' big_NNP brother_NNP is_VBZ watching_VBG you_PRP \"_\'\' that_DT concerns_NNS me_PRP ._. some_DT people_NNS say_VBP \"_\'\' we_PRP only_RB have_VB to_TO put_VB up_RP with_IN this_DT for_IN two_CD more_RBR years_NNS \"_\'\' while_IN i_PRP say_VBP ,_, \"_\'\' get_VB me_PRP a_DT job_NN in_IN canada_NNP !_.','',neutral
'one_CD such_JJ being_VBG the_DT slight_JJ civil_JJ annoyance_NN of_IN another_DT commuter\'s_NNS feet_NN riding_VBG pride_NN high_NN on_IN the_DT train_NN seats_NNS','',negative
'often_RB only_RB concerned_VBN in_IN self_NN removal_NN in_IN busy_JJ or_CC peak_NN times_NNS','',neutral
'sadly_RB ,_, due_JJ to_TO current_JJ legal_JJ mud_NN pies_NNS ,_, forcefully_RB conveying_VBG the_DT issues_NNS and_CC negatives_NNS concerned_VBD with_IN sitting_VBG in_IN such_JJ a_DT state_NN are_VBP verboten_VBN','',negative
'knowing_VBG the_DT majority\'s_NNP aversion_NN to_TO confrontations_NNS and_CC speaking_VBG out_RP ,_, a_DT ride_NN with_IN the_DT feet_NN up_RP on_IN the_DT seats_NNS can_MD usually_RB last_JJ the_DT entirety_NN of_IN a_DT journey_NN','',negative
'this_DT works_VBZ in_IN their_PRP$ favour_NN','',neutral
'for_IN those_DT who_WP feel_VBP powerless_JJ and_CC fearful_JJ of_IN repercussions_NNS ,_, yet_CC want_VBP to_TO take_VB action_NN ,_, there_EX is_VBZ always_RB something_NN more_RBR grating_VBG than_IN knowing_VBG someone_NN either_RB cannot_MD read_VB or_CC show_NN respect_NN for_IN public_NN seating_NN areas_NNS','',negative
'away_RP from_IN view_NN and_CC made_VBD to_TO be_VB the_DT problem_NN of_IN another_DT set_NN of_IN commuters_NNS','',neutral
'as_IN ,_, after_IN all_DT ,_, society_NN has_VBZ been_VBN developed_VBN to_TO shift_VB blame_VB and_CC anger_NN ad_NN infinitum_NN','',negative
'thank_VB god_NNP the_DT exam\'s_NNS over_IN','',positive
'i_PRP really_RB hate_VBP ma_NNP am_VBP nario_NNP','',negative
'some_DT questions_NNS was_VBD not_RB even_RB discussed_VBD','',neutral
'fuck_UH i_PRP can_MD not_RB wait_VB to_TO live_VB alone_RB','',negative
'if_IN i_PRP ever_RB live_VB with_IN a_DT girl_NN ,_, that_DT bitch_NN better_JJR be_VB clean_VBN','',negative
'i_PRP come_VBP home_NN after_IN two_CD weeks_NNS and_CC our_PRP$ place_NN is_VBZ fucking_RB disgusting_JJ','',negative
'what_WP the_DT helllll_NN','',negative
'im_PRP cleaning_VBG out_RP my_PRP$ inbox_NN and_CC saved_VBN folders_NNS and_CC stuff_NN too_RB','',neutral
hahah_UH,'',positive
'girlfriends_NNS and_CC random_JJ sex_NN junk_NN mail_NN and_CC all_DT','',neutral
'gotta_VBP love_VB it_PRP','',positive
'i_PRP did_VBD not_RB even_RB get_VB a_DT jolt_NN when_WRB i_PRP saw_VBD her_PRP$ face_NN on_IN comments_NNS','',neutral
'i_PRP used_VBD to_TO be_VB so_RB sad_JJ about_IN it_PRP','',negative
'i_PRP still_RB have_VB moments_NNS and_CC all_DT ,_, natrually_NNP','',neutral
'that\'s_DT one_CD of_IN the_DT last_JJ steps_NNS','',neutral
'most_JJS people_NNS say_VBP that\'s_DT the_DT first_JJ step_NN ,_, but_CC it_PRP totally_RB is_VBZ not_RB','',neutral
'euphoric_JJ almost_RB','',positive
wowo_UH,'',positive
'deep_JJ like_IN the_DT kiddy_JJ pool_NN','',neutral
'good_JJ times_NNS','',positive
'we_PRP re_VBP down_IN to_TO the_DT final_JJ weeks_NNS of_IN summer_NN people_NNS','',neutral
'i_PRP hate_VBP it_PRP when_WRB certain_JJ people_NNS always_RB seem_VBP to_TO be_VB better_JJR at_IN me_PRP in_IN everything_NN they_PRP do_VBP','',negative
'maybe_RB if_IN i_PRP just_RB tried_VBD hard_JJ enough_RB ,_, without_IN anyone_NN putting_VBG me_PRP down_RP','',neutral
'i_PRP guess_VBP i\'m_PRP not_RB going_VBG to_TO continue_VB with_IN this_DT any_DT more_RBR','',neutral
'i\'m_PRP still_RB pretty_RB freaked_VBN out_RP by_IN the_DT piano_NN exam_NN next_JJ week_NN','',negative
'my_PRP$ brain_NN seems_VBZ dead_JJ and_CC most_JJS probably_RB will_MD not_RB be_VB able_JJ to_TO keep_VB up_RP with_IN everything_NN else_RB that_DT i\'m_PRP sure_JJ is_VBZ going_VBG to_TO be_VB thrown_VBN at_IN me_PRP ._. if_IN people\'s_NNS minds_NNS could_MD be_VB weirded_VBN out_RP','',neutral
'i_PRP wish_VBP it_PRP all_DT would_MD end_VB','',neutral
'i_PRP dislike_VBP negative_JJ ,_, non-beneficial_JJ (_-LRB- to_TO me_PRP )_-RRB- change_VB in_IN people_NNS and_CC things_NNS','',negative
'i_PRP do_VBP not_RB like_IN that_DT','',negative
'where_WRB has_VBZ the_DT love_NN in_IN reciprocation_NN gone_VBN','',neutral
'the_DT fireworks_NNS were_VBD beautiful_JJ','',positive
'the_DT only_JJ way_NN to_TO enjoy_VB them_PRP ,_, is_VBZ to_TO live_VB that_DT moment_NN','',positive
'then_RB ,_, they_PRP are_VBP gone_VBN','',neutral
'miss_VBP it_PRP and_CC that_DT is_VBZ it_PRP','',negative
'the_DT last_JJ time_NN i_PRP watched_VBD them_PRP so_RB close_JJ up_RP was_VBD back_RB when_WRB i_PRP was_VBD still_RB a_DT young_JJ child_NN','',neutral
'why_WRB is_VBZ life_NN so_RB much_RB more_RBR complex_JJ now_RB','',neutral
'where_WRB should_MD i_PRP go_VBP on_IN from_IN here_RB','',neutral
'3rd_CD guy_NN sms-ed_VBD me_PRP ,_, 3_CD times_NNS in_IN 3_CD days_NNS time_NN','',neutral
'i_PRP gave_VBD in_IN to_TO temptation_NN','',negative
'i_PRP replied_VBD him_PRP ,_, asking_VBG him_PRP to_TO give_VB me_PRP a_DT call_NN ,_, which_WDT he_PRP did_VBD','',neutral
'he_PRP told_VBD me_PRP about_IN his_PRP$ work_NN and_CC his_PRP$ regime_NN for_IN his_PRP$ upcoming_JJ marathon_NN','',neutral
'i_PRP just_RB wanted_VBD someone_NN i_PRP can_MD confide_VB about_IN the_DT difficulties_NNS i_PRP faced_VBD at_IN work_NN and_CC the_DT void_NN in_IN my_PRP$ life_NN','',negative
'maslow_NNP theory_NN about_IN our_PRP$ basic_JJ needs_VBZ being_VBG met_VBD and_CC wanting_VBG to_TO find_VB other_JJ purposes_NNS in_IN life_NN','',neutral
'i_PRP have_VBP yet_RB to_TO establish_VB a_DT career_NN for_IN myself_PRP','',neutral
'yet_RB ,_, i_PRP do_VBP not_RB know_VB the_DT means_VBZ to_TO achieve_VB them_PRP','',neutral
'i_PRP feel_VBP so_RB lost_VBD','',negative
'fui_NNP al_NNP dentista_NNP ,_, hoy_NNP','',neutral
'my_PRP$ mouth_NN hurts_VBZ soooooo_RB much_RB','',negative
'i_PRP hate_VBP going_VBG to_TO the_DT dentist_NN ,_, well_RB hate_VBP is_VBZ a_DT strong_JJ word_NN','',negative
'i_PRP dislike_VBP going_VBG to_TO the_DT dentist_NN','',negative
'bad_JJ new_JJ','',negative
'i_PRP got_VBD three_CD cavities_NNS','',neutral
'have_VBP to_TO go_VB back_RB (_-LRB- i_PRP shrug_VBP at_IN the_DT thought_NN )_-RRB-','',neutral
'have_VBP to_TO have_VB healthy_JJ teeth_NN','',neutral
'\"_\'\' playing_VBG love_NN and_CC politic_NN are_VBP alike_RB ,_, you_PRP have_VBP to_TO say_VB the_DT words_NNS without_IN really_RB say_VB them_PRP and_CC make_VB sure_JJ the_DT opposite_NN party_NN get_VB the_DT impressions_NNS you_PRP want_VBP them_PRP to_TO see_VB','',neutral
'and_CC for_IN some_DT reasons_NNS i_PRP dislike_VBP doing_VBG politic_JJ cause_IN manipulating_VBG ,_, mostly_NNP people_NNS ,_, are_VBP what_WP it_PRP does_VBZ','',negative
'my_PRP$ parents_NNS are_VBP moving_VBG to_TO mars_NNP ,_, pennsylvania_NNP ,_, on_IN thursday_NNP','',neutral
'this_DT is_VBZ twenty_CD minutes_NNS from_IN pittsburgh_NNP ,_, where_WRB my_PRP$ dad_NN works_VBZ ,_, but_CC still_RB 6-7_CD hours_NNS from_IN swarthmore_NNP ,_, where_WRB i_PRP go_VBP to_TO school_NN','',neutral
'win_VB win_VB','',positive
'my_PRP$ sister_NN will_MD remain_VB in_IN michigan_NNP ,_, so_IN i_PRP thought_VBD i\'d_PRP be_VB coming_VBG back_RB here_RB occasionally_RB ,_, but_CC she_PRP and_CC i_PRP have_VBP had_VBD several_JJ vicious_JJ ,_, scarring_VBG fights_NNS this_DT summer_NN','',negative
'i_PRP spend_VBP my_PRP$ time_NN joyfully_RB packing_VBG boxes_NNS','',positive
'it\'s_PRP like_IN christmas_NNP presents_VBZ in_IN reverse_NN','',positive
'probably_RB i_PRP do_VBP','',neutral
'i_PRP ve_VBP considered_VBN not_RB coming_VBG home_NN for_IN holidays_NN to_TO see_VB my_PRP$ family_NN because_IN i_PRP dislike_VBP this_DT town_NN so_RB much_RB','',negative
'no_UH ,_, that_DT last_JJ one_NN is_VBZ not_RB true_JJ','',neutral
'a_DT guy_NN sat_NN next_JJ to_TO me_PRP and_CC bumped_VBD my_PRP$ leg_NN with_IN his_PRP$','',neutral
'(_-LRB- \"_\'\' are_VBP not_RB you_PRP a_DT friend_NN of_IN maggie\'s_NNP ?_. \"_\'\' i_PRP am_VBP maggie_NNP','',neutral
'\"_\'\' really_RB ?_.','',positive
'\"_\'\' you_PRP look_VBP like_IN her_PRP ,_, i_PRP guess_VBP','',neutral
'hahaha_UH !_.','',positive
'the_DT guy_NN sitting_VBG next_JJ to_TO me_PRP started_VBD to_TO small-talk_JJ slash_NN pick-girl-up-talk_NN','',neutral
'attractive_JJ and_CC high_JJ','',neutral
'totally_RB dangerous_JJ combination_NN','',negative
'he_PRP disengaged_VBD after_IN the_DT second_JJ glare_NN','',neutral
'just_RB because_IN ,_, you_PRP know_VBP ,_, too_RB cheesy_JJ to_TO live_VB','',negative
'also_RB ,_, mormons_NNS came_VBD to_TO the_DT door_NN last_JJ week_NN','',neutral
'i\'m_PRP not_RB sure_JJ why_WRB i_PRP did_VBD that_DT ,_, or_CC why_WRB i_PRP allowed_VBD that_DT to_TO happen_VB ,_, or_CC whatever_UH','',neutral
'maybe_RB i_PRP wanted_VBD to_TO fuck_VB with_IN myself_PRP ,_, which_WDT usually_RB happens_VBZ anytime_RB i_PRP feel_VBP relatively_RB okay_JJ','',negative
'maybe_RB i_PRP was_VBD nostalgic_JJ','',negative
'i_PRP need_VBP to_TO go_VB to_TO therapy_NN like_IN whoa_UH','',neutral
'theres_NNS to_TO many_DT stories_NNS to_TO tell_VB here_RB so_RB i_PRP will_MD just_RB give_VB the_DT general_JJ outline_NN of_IN p2p_NN','',neutral
'39_CD kids_NNS ,_, 4_CD leaders_NNS ,_, 1_CD amazing_JJ irish_JJ woman_NN named_VBD lynn_NNP ,_, and_CC 3_CD weeks_NNS in_IN england_NNP ireland_NNP and_CC wales_NNP can_MD only_RB lead_VB to_TO a_DT once_RB in_IN a_DT life_NN time_NN experience_NN','',positive
'mel_NNP ,_, sully_NNP ,_, steve_NNP ,_, adam_NNP ,_, gibbs_NNP ,_, artur_NNP ,_, erin_NNP ,_, jacqui_NNP ,_, will_MD ,_, leanne_NNP ,_, nikki_NNP ,_, justin_NNP ,_, jeffy_NNP ,_, steph_NNP ,_, all_DT the_DT catherines/katies_NNP ,_, kaela_NNP ,_, bree_NNP ,_, sarah_NNP grady_NNP (_-LRB- future_NN president_NN of_IN 2005_CD haha_UH )_-RRB- ,_, sarah_NNP p_NNP ,_, caitlin_NNP g_NNP i_PRP love_VBP you_PRP all_DT','',positive
'you_PRP made_VBD this_DT trip_NN amazing_JJ and_CC i_PRP do_VBP not_RB know_VB what_WP i\'m_PRP gonna_VBG do_VB without_IN you_PRP','',positive
'so_UH i_PRP came_VBD back_RB right_RB in_IN time_NN ,_, right_RB before_IN heathrow_NNP airport_NN was_VBD put_VB on_IN severe_JJ high_JJ alert_NN','',neutral
'i\'m_PRP really_RB lucky_JJ about_IN that_DT','',positive
'i\'m_PRP actually_RB pretty_RB good_JJ at_IN driving_VBG a_DT normal_JJ car_NN ,_, so_RB i\'m_PRP excited_JJ','',positive
'i_PRP got_VBD some_DT great_JJ presents_VBZ and_CC had_VBD an_DT awesome_JJ 16th_JJ birthday_NN ._.','',positive
'it\'s_PRP not_RB like_IN much_RB has_VBZ happened_VBN since_IN last_JJ year_NN','',neutral
'there_EX is_VBZ always_RB so_RB much_JJ stuff_NN i_PRP have_VBP to_TO do_VB each_DT day_NN that_IN before_IN i_PRP know_VBP it_PRP the_DT day_NN is_VBZ gone_VBN','',neutral
'the_DT people_NNS here_RB even_RB at_IN columbia_NNP are_VBP so_RB different_JJ than_IN i_PRP expected_VBD','',positive
'i\'m_PRP loving_VBG school_NN at_IN columbia_NNP','',positive
'i_PRP feel_VBP more_RBR at_IN ease_NN now_RB that_IN i_PRP kind_JJ of_IN know_VBP what_WP i_PRP want_VBP to_TO do_VB with_IN my_PRP$ life_NN ,_, but_CC more_RBR scared_JJ because_IN i_PRP feel_VBP like_IN everyone_NN is_VBZ a_DT step_NN ahead_RB of_IN me_PRP ._. i_PRP have_VBP to_TO admit_VB though_RB school_NN has_VBZ me_PRP freaked_VBD out_RP about_IN my_PRP$ future_NN','',negative
'my_PRP$ marketing_NNP strategies_NNP class_NN always_RB keeps_VBZ me_PRP thinking_VBG about_IN it_PRP','',neutral
'i\'m_PRP scared_JJ to_TO death_VB about_IN getting_VBG a_DT job_NN after_IN school_NN','',negative
'i_PRP can_MD not_RB wait_VB ,_, but_CC i\'m_PRP nervous_JJ as_IN hell_NN now_RB','',negative
'what_WP if_IN nothing_NN goes_VBZ as_IN planned_VBD and_CC i_PRP can_MD not_RB get_VB a_DT job_NN and_CC i\'m_PRP stuck_VBP doing_VBG something_NN that_IN i_PRP hate_VBP','',negative
'one_CD of_IN the_DT girls_NNS who_WP is_VBZ also_RB in_IN my_PRP$ class_NN was_VBD in_IN the_DT elevator_NN','',neutral
'she_PRP was_VBD saying_VBG how_WRB she_PRP had_VBD the_DT same_JJ area_NN code_NN and_CC that_IN she\'s_PRP from_IN spring_NNP valley_NNP weird_NNP huh_UH','',positive
'the_DT weirdest_JJS part_NN is_VBZ her_PRP$ roomate_NN is_VBZ someone_NN who_WP i_PRP went_VBD to_TO school_NN with_IN since_IN jr._NNP high_JJ','',positive
'that_DT is_VBZ if_IN my_PRP$ ticket_NN ever_RB comes_VBZ','',neutral
'i\'m_PRP excited_JJ to_TO go_VB i_PRP always_RB like_IN to_TO go_VB to_TO different_JJ concerts_NNS and_CC plus_IN it_PRP will_MD be_VB nice_JJ to_TO go_VB out_RP and_CC do_VB something_NN fun_JJ','',positive
'it_PRP was_VBD definitely_RB a_DT shocking_JJ experience_NN ,_, but_CC atleast_VBP i_PRP can_MD say_VB i_PRP have_VBP ridden_VBN in_IN an_DT ambulance_NN before_IN','',positive
'i_PRP am_VBP still_RB having_VBG trouble_NN walking_VBG straight_JJ and_CC am_VBP slurring_VBG a_DT lot_NN (_-LRB- so_RB excuse_VB the_DT grammar_NN )_-RRB- ,_, but_CC things_NNS are_VBP getting_VBG better_JJR','',neutral
'my_PRP$ mother_NN was_VBD there_RB for_IN me_PRP the_DT whole_JJ time_NN while_IN i_PRP was_VBD scared_VBN to_TO death_NN ,_, losing_VBG consciousnes_NNS ,_, and_CC fearing_VBG for_IN my_PRP$ life_NN ,_, and_CC i_PRP will_MD always_RB remember_VB that_DT','',negative
'the_DT goal_NN was_VBD to_TO go_VB to_TO sleep_VB and_CC never_RB wake_VB up_RP ,_, but_CC after_IN taking_VBG 32_CD of_IN those_DT dreadful_JJ cold_JJ pills_NNS that_IN put_VB scars_NNS on_IN my_PRP$ kidney_NN in_IN the_DT first_JJ place_NN ,_, death_NN was_VBD becomming_VBG all_DT too_RB real_JJ too_RB fast_JJ','',negative
'have_VBP you_PRP ever_RB wanted_VBN to_TO be_VB with_IN someone_NN that_IN is_VBZ a_DT friend_NN of_IN the_DT other_JJ sex_NN but_CC you_PRP are_VBP afraid_JJ to_TO ask_VB that_DT person_NN','',negative
'afraid_JJ that_IN it_PRP would_MD ruin_VB your_PRP$ friendship_NN with_IN them_PRP as_IN well_RB as_IN your_PRP$ friendship_NN with_IN another_DT person_NN','',negative
'afraid_JJ that_IN you_PRP will_MD be_VB hurt_VBN yet_RB again_RB','',negative
'hurt_VBP if_IN that_DT person_NN say\'s_VBZ no_DT','',negative
'hurt_VBP if_IN that_DT person_NN say\'s_VBZ yes_UH and_CC down_RP the_DT line_NN you_PRP brake_NN up_RP','',negative
'hurt_VBP by_IN the_DT world_NN of_IN friendship_NN yet_RB again_RB','',negative
'hurt_VBP by_IN the_DT world_NN of_IN dating_VBG','',negative
'hurt_VBP so_RB bad_JJ you_PRP stay_VBP in_IN a_DT world_NN that_IN is_VBZ only_RB in_IN your_PRP$ mind_NN','',negative
'hurt_VBP so_RB bad_JJ you_PRP stay_VBP in_IN your_PRP$ room_NN','',negative
'never_RB wanting_VBG to_TO go_VB out_RP with_IN someone_NN again_RB','',neutral
'my_PRP$ night_NN last_JJ night_NN turned_VBD out_RP amazing_JJ towards_IN 8_CD 😮_NNP 0-9_CD 😮_NNP','',positive
'i_PRP had_VBD a_DT really_RB nice_JJ conversation_NN with_IN juckett_NNP ,_, another_DT amazing_JJ one_CD with_IN phil_NNP ,_, and_CC then_RB another_DT one_NN with_IN solomon_NNP','',positive
'it_PRP was_VBD definitely_RB a_DT good_JJ night_NN of_IN conversation_NN ,_, although_IN i_PRP did_VBD stay_VB up_RP until_IN 12_CD 👨_NN 0_CD ,_, and_CC i_PRP payed_VBD for_IN that_DT this_DT morning_NN in_IN 1st_CD period_NN (_-LRB- physics_NNP','',positive
'but_CC all_DT of_IN a_DT sudden_NN today_NN it\'s_PRP hit_VBP me_PRP that_IN i_PRP have_VBP all_DT this_DT work_NN due_JJ','',positive
'i_PRP have_VBP so_RB much_RB long-term_JJ work_NN that_IN i\'m_PRP not_RB sure_JJ if_IN i_PRP will_MD get_VB it_PRP all_DT finished_VBD with_IN band_NN practice_NN every_DT night_NN ,_, a_DT football_NN game_NN friday_NNP ,_, and_CC a_DT competition_NN all_DT day_NN saturday_NNP','',neutral
'i\'m_PRP starting_VBG my_PRP$ argument_NN on_IN illegal_JJ immigration_NN (_-LRB- which_WDT i_PRP may_MD say_VB is_VBZ turning_VBG out_RP fantastic_JJ with_IN the_DT first_JJ two_CD praragraphs_NNS i_PRP have_VBP )_-RRB- ,_, and_CC i_PRP finished_VBD one_CD of_IN my_PRP$ us_NNP history_NNP charts_NNS ,_, and_CC i_PRP plan_VBP on_IN outlining_VBG a_DT bit_NN once_RB i_PRP start_VBP watching_VBG america\'s_NNP next_NNP top_NNP model_NN','',positive
'plus_RB ,_, all_DT this_DT stuff_NN is_VBZ being_VBG forced_VBN on_IN me_PRP with_IN my_PRP$ dad_NN','',neutral
'the_DT courts_NNS and_CC my_PRP$ lawyer_NN and_CC my_PRP$ therapist_NN and_CC my_PRP$ mom_NN are_VBP all_DT getting_VBG mad_JJ because_IN i_PRP do_VBP not_RB have_VB all_DT this_DT time_NN in_IN the_DT world_NN to_TO hang_VB out_RP with_IN my_PRP$ dad_NN for_IN a_DT few_JJ hours_NNS','',negative
'love_VBP nfl_NNP ,_, love_VB live_RB ,_, it_PRP only_RB makes_VBZ sense_NN','',positive
'instead_RB of_IN nfl_NNP live_NNP ,_, i_PRP get_VBP barry_NNP zito_NNP of_IN the_DT oakland_NNP a\'s_NNP rambling_VBG on_IN about_IN somebody_NN who_WP just_RB died_VBD','',neutral
'i\'m_PRP sorry_JJ someone_NN died_VBD ,_, but_CC to_TO mislead_VB me_PRP like_IN that_DT is_VBZ inexcusable_JJ','',negative
definitely_RB,'',neutral
'i_PRP turned_VBD the_DT channel_NN to_TO espn_NNP because_IN the_DT directtv_NNP satellite_NN guide_NN said_VBD nfl_NNP live_NNP was_VBD on_IN','',neutral
'love_VBP nfl_NNP ,_, love_VB live_RB ,_, it_PRP only_RB makes_VBZ sense_NN','',positive
'i\'m_PRP sorry_JJ someone_NN died_VBD ,_, but_CC to_TO mislead_VB me_PRP like_IN that_DT is_VBZ inexcusable_JJ','',negative
'jacked_VBD up_RP','',neutral
'do_VB not_RB be_VB afraid_JJ to_TO weigh_VB in_IN on_IN the_DT subject_NN','',neutral
'even_RB though_IN i_PRP wasnt_VBD in_IN the_DT right_NN mood_NN ,_, a.k.a_UH :_: my_PRP$ mind_NN was_VBD in_IN portland_NNP ,_, it_PRP was_VBD a_DT really_RB good_JJ flick_NN','',positive
'it_PRP was_VBD one_CD of_IN the_DT movies_NNS i_PRP was_VBD told_VBN to_TO watch_VB','',neutral
'i_PRP just_RB plainly_RB said_VBD','',neutral
'she_PRP stopped_VBD talking_VBG about_IN it_PRP ,_, started_VBD mumbling_VBG about_IN porcaline_NN and_CC what_WP time_NN she_PRP has_VBZ to_TO start_VB the_DT bisk_NN','',neutral
'not_RB on_IN this_DT matter_NN however_RB','',neutral
'i_PRP never_RB took_VBD it_PRP out_RP','',neutral
'what_WP i_PRP was_VBD worried_VBN about_IN ,_, someone_NN trying_VBG to_TO steal_VB money_NN off_RP my_PRP$ card_NN ,_, isnt_VBD going_VBG to_TO happen_VB','',negative
'their_PRP$ atm_NN machines_NNS \"_\'\' eat_VB \"_\'\' the_DT cards_NNS','',neutral
'and_CC therapy_NN !_. !_.','',neutral
'she_PRP makes_VBZ me_PRP all_DT nervous_JJ and_CC tense_JJ','',negative
'and_CC anything_NN she_PRP says_VBZ ,_, no_DT matter_NN how_WRB sweet_JJ the_DT voice_NN is_VBZ is_VBZ nasty_JJ and_CC mean_VB spirited_VBN','',negative
'and_CC me_PRP with_IN my_PRP$ explaining_JJ skills_NNS wont_MD show_VB her_PRP how_WRB what_WP she_PRP just_RB said_VBD stung_VBG','',negative
'i_PRP get_VBP stuck_JJ ,_, cant_MD think_VB of_IN the_DT right_NN term_NN and_CC lose_VB my_PRP$ train_NN of_IN thought_VBD','',neutral
'thus_RB getting_VBG myself_PRP more_RBR pissed_JJ and_CC less_JJR willing_VBG to_TO finish_VB what_WP i_PRP was_VBD just_RB trying_VBG to_TO say_VB','',negative
'and_CC i_PRP end_VBP up_RP doing_VBG what_WP she_PRP says_VBZ because_IN i_PRP cant_MD get_VB over_IN the_DT fact_NN i_PRP stumbled_VBD in_IN a_DT sentence_NN 5_CD minutes_NNS prior_RB','',neutral
'i_PRP cant_MD wait_VB to_TO visit_VB portland_NNP again_RB ,_, though_RB right_RB now_RB i_PRP dont_VBP think_VB ill_PRP be_VB able_JJ to_TO go_VB back_RB until_IN i_PRP have_VBP payed_VBN rent_NN','',neutral
'which_WDT sucks_VBZ ,_, but_CC that_DT might_MD mean_VB her_PRP$ birthday_NN','',negative
'but_CC if_IN it_PRP takes_VBZ 2_CD weeks_NNS for_IN me_PRP to_TO get_VB a_DT pay_NN check_NN and_CC the_DT first_JJ week_NN of_IN work_NN is_VBZ counted_VBN into_IN the_DT next_JJ two_CD weeks_NNS anyway_NN','',neutral
'i_PRP might_MD have_VB to_TO borrow_VB from_IN mom_NN ,_, since_IN ive_PRP payed_VBD her_PRP off_RP ,_, but_CC then_IN shell_NN know_VBP i_PRP dont_VBP have_VB any_DT of_IN the_DT money_NN left_VBD and_CC','',neutral
'im_PRP afraid_JJ of_IN what_WP will_MD happen_VB if_IN that_DT gets_VBZ out_RP','',negative
'im_PRP worried_VBN about_IN money_NN','',negative
'but_CC im_PRP more_RBR worried_VBN about_IN losing_VBG the_DT one_NN i_PRP love_VBP ,_, even_RB though_IN i_PRP cant_MD have_VB her_PRP right_RB now_RB','',negative
'i_PRP know_VBP this_DT is_VBZ cheesy_JJ and_CC maybe_RB pointless_JJ but_CC i_PRP am_VBP going_VBG to_TO say_VB it_PRP anyway_RB','',neutral
'okay_UH shut_VB up_RP','',negative
'okay_UH y_WRB alls_UH','',neutral
'i_PRP went_VBD to_TO the_DT dentist_NN today_NN was_VBD some_DT fillings_NNS and_CC instead_RB i_PRP got_VBD a_DT root_NN canal_NN','',neutral
